sample	read_num	uniq_num	unmap	rRNA	spikein	univec	pri_miRNA	lncRNA	mRNA	piRNA	snoRNA	snRNA	srpRNA	tRNA	tucpRNA	Y_RNA	intron_for	intron_rev	promoter_for	promoter_rev	enhancer_for	enhancer_rev	repeats_for	repeats_rev	passQC
SRR10080545	5e+06	2049874	0.3916482	0.1160154	1.2e-06	0.000527	3.2e-06	0.080949	0.2828522	0	7e-05	0.0007806	2.38e-05	7.56e-05	0.0013524	0.0001622	0.0286482	0.0114294	0.007127	0.0113926	0.0334766	0.0294936	0.0024264	0.0015454	TRUE
SRR10080546	5863381	2248148	0.472902579586761	0.000597266321257309	0	0.000924381342437068	0	0.0158304568643927	0.0584152726899378	0	0	2.28537084661563e-05	2.13187578975339e-05	0	0.000930862244837919	0	0.00584185131411382	0.266333195813132	0.010039770569233	0.0119947859434685	0.0345241081894559	0.111780899109234	0.00174404494608145	0.00809635259929382	TRUE
SRR10080547	5e+06	1898342	0.3448592	0.028939	0	4.42e-05	3.4e-06	0.0198902	0.4968728	2e-06	2.4e-06	0.00012	9.2e-06	8.34e-05	0.0004244	0.0001196	0.0598016	0.0271116	0.0010454	0.0017308	0.0082848	0.0081714	0.0022808	0.0002038	TRUE
SRR10080548	8739242	2022873	0.626289785773183	0.0008599143953217	0	0.000693767262652756	9.15411199277924e-07	0.0222820240016239	0.00967028948277208	0	0	4.08502247677773e-05	2.60892191794208e-05	1.1442639990974e-07	0.00174431604022408	4.57705599638962e-07	0.0086555561683725	0.1161259752276	0.0145478292053247	0.0157731070955582	0.0458745735614141	0.127558087989782	0.001730470445835	0.00812587636319031	TRUE
SRR10080549	5e+06	2213938	0.3761474	0.0939612	1.2e-06	0.0002526	4.6e-06	0.096987	0.3119594	0	2.44e-05	0.0005216	1.7e-05	5.62e-05	0.0012144	8.32e-05	0.0168416	0.0138834	0.0072672	0.0126186	0.0355318	0.0295402	0.0019844	0.0011026	TRUE
SRR10080550	8168396	3170349	0.463475326122779	0.000248029111223305	0	0.000227339614778715	9.30415224727107e-06	0.0211704966311623	0.0399247294083196	0	2.44846111770291e-07	2.08119195004748e-05	4.07668776097535e-05	0	0.00178039850173767	3.67269167655437e-07	0.00867599954752439	0.24553608811326	0.0169085827866328	0.0169319655903068	0.0555427283398111	0.119121795760147	0.00258153497945007	0.00780349042823095	TRUE
SRR10080551	5e+06	1972687	0.3349188	0.1074944	0	5.2e-05	1.18e-05	0.0520468	0.3924158	3e-06	0.00044	0.0049524	3.66e-05	0.0001064	0.0020122	8.18e-05	0.0287596	0.0164756	0.0049638	0.0052852	0.0223684	0.0191014	0.0054552	0.0030188	TRUE
SRR10080552	5932355	1512919	0.626095033085512	0.0511639981086769	1.6856712047745e-07	0.000619989869116059	8.42835602387248e-07	0.0415325785459569	0.214662136706249	0	4.04561089145879e-06	0.000465750953879193	6.23698345766563e-06	1.21368326743764e-05	0.000865592163651703	1.87109503729969e-05	0.00869772628239544	0.0102566350125709	0.00381821384593471	0.00604751401424898	0.0184870932370028	0.01504023275748	0.00139455578770994	0.000810807849496532	TRUE
SRR10080553	5804883	2296548	0.497299773311538	0.000377440854535742	0	0.000387949248934044	3.61764397318602e-06	0.019102193790986	0.0606646163238777	0	1.03361256376744e-06	4.46176090026276e-05	1.87772949084417e-05	0	0.00127427202236462	5.16806281883718e-07	0.00701426712648644	0.221136584492745	0.0134963960513933	0.0151718820172603	0.0490209707930375	0.103428096655867	0.00150907434310046	0.0100479200011439	TRUE
SRR10080554	8284394	3152816	0.455426914750795	0.000502993942586507	0	0.000552484587285443	9.41529338174886e-06	0.0234642389051028	0.0452023406902183	0	1.20708889509601e-07	3.04186401564194e-05	3.48848690682746e-05	1.20708889509601e-07	0.00152708816118596	1.20708889509601e-07	0.00665781950979154	0.238272588194139	0.0138665543913049	0.0150135302594251	0.0466570035176985	0.142555146459717	0.00198336776353225	0.00824284793794211	TRUE
SRR10080555	7772937	3850020	0.402346629079845	0.000226812593489436	0	0.000724436593272273	1.00348169552899e-05	0.0123773034568529	0.104281817799372	0	0	1.78825584203243e-05	4.46420703010973e-05	0	0.00112750174097642	0	0.00514220043208893	0.349322141682095	0.00713539811270823	0.00871073572318932	0.0280390796940719	0.072632262425387	0.00209843460715042	0.00576268661382435	TRUE
SRR10080556	5e+06	1726248	0.4938614	0.0401528	0	8.76e-05	3.4e-06	0.0566938	0.3303842	2e-07	4.4e-06	0.0001508	1.86e-05	5.28e-05	0.0008734	3.72e-05	0.0234152	0.0155584	0.0025134	0.0048424	0.0148114	0.0145726	0.001533	0.000433	TRUE
SRR10080557	6981139	2240882	0.578163964361689	9.71188225875462e-05	0	0.000220307889586499	5.15675164181661e-06	0.00746411151532723	0.0529834744731483	0	0	3.86756373136246e-06	8.45134296853278e-06	2.86486202323145e-07	0.000861893739689182	0	0.00286428905082681	0.286519721208817	0.00436332810448266	0.00509673278242992	0.0143910614012986	0.0429475763195662	0.000992388204847375	0.00301626998115923	TRUE
SRR10080558	6609981	2662115	0.460626588790497	0.000382300645039676	0	0.00136687231022298	1.51286365270944e-07	0.0190992984699956	0.0646361918438192	0	0	9.80335646955717e-05	3.26778548985239e-05	0	0.00312466858830608	0	0.00753890215418168	0.233767237757567	0.0127383119558135	0.013653745752068	0.0406203890752485	0.127806418808163	0.00373707579492286	0.0107711353481954	TRUE
SRR10080559	5e+06	2268796	0.3622982	0.0789512	1.2e-06	0.0002682	2.8e-06	0.0514812	0.4136478	2e-07	4.2e-06	0.0006844	1e-05	1.78e-05	0.0009492	2.16e-05	0.0112946	0.0330802	0.0032718	0.0060218	0.0191238	0.0165294	0.0015606	0.0007798	TRUE
SRR10080560	5e+06	1926277	0.497702	0.0634806	0	0.0002914	2e-07	0.1396206	0.1824906	0	1.4e-06	0.000242	1.4e-05	6.2e-06	0.0024896	1.12e-05	0.0049556	0.014871	0.0074672	0.011181	0.0333912	0.034295	0.0054088	0.0020804	TRUE
SRR10080561	5e+06	1883160	0.4445512	0.0950704	0	0.0001874	1.8e-06	0.077629	0.2771	4e-07	6.8e-06	0.0003064	3.1e-05	7.4e-05	0.0011966	5.56e-05	0.0199508	0.0167812	0.0051712	0.009086	0.0261774	0.0241106	0.0017622	0.00075	TRUE
SRR10080562	5e+06	2124837	0.3882744	0.062476	0	0.000164	2.6e-06	0.0511466	0.3649138	2e-07	1.08e-05	0.0002068	1.08e-05	3.38e-05	0.001012	2.82e-05	0.0349076	0.0389284	0.0042136	0.0073628	0.0234754	0.0205654	0.0016462	0.0006206	TRUE
SRR10080563	5e+06	1671502	0.4702544	0.1135584	1e-06	0.0014024	2.8e-06	0.0792526	0.2376948	2e-07	1.3e-05	0.0002906	2.54e-05	8.12e-05	0.0011784	0.0001178	0.010647	0.0083648	0.006849	0.0109668	0.0295664	0.0265536	0.0020366	0.0011428	TRUE
SRR10080564	8528529	1990706	0.628938472273472	0.0624581331669271	1.40704217573746e-06	0.000794392561718439	2.9313378661197e-06	0.0388632084149564	0.204713731992938	1.17253514644788e-07	8.82918965275254e-05	0.000503603845399365	1.02010557740966e-05	5.33503491633786e-05	0.001856123136827	5.0888025355838e-05	0.00603949403232375	0.00951172236149985	0.00373006880788	0.00580592503115133	0.0182077120216159	0.0141896685817683	0.00325061918649746	0.000929937624647814	TRUE
SRR10080565	5613698	2388755	0.405626736600366	0.000298733562083318	0	0.00163261365324604	0	0.0200906781946589	0.05838789332807	0	5.34407087805578e-07	0.000219285041696222	3.15300181805291e-05	0	0.00333576904208242	0	0.00645920033461009	0.254533820665095	0.0119716094453246	0.0155211413225293	0.0407122007632046	0.164030555259652	0.00410727474117774	0.0130404236209358	TRUE
SRR10080566	5e+06	1863564	0.4849318	0.0498338	2e-07	0.0113018	1.4e-06	0.052605	0.2993832	0	1.02e-05	0.000222	1.16e-05	1.92e-05	0.0011016	2.66e-05	0.0145368	0.0225676	0.004999	0.0092112	0.024955	0.0218388	0.0015636	0.0008796	TRUE
SRR10080567	6847939	2873884	0.451952916052552	0.000167057562866725	0	0.000638148207803837	1.00760243337448e-05	0.0169969387869839	0.0769602357731282	0	0	2.64313102088088e-05	1.57711685223832e-05	2.92058676340429e-07	0.0012349701129055	1.46029338170214e-07	0.00623851935596973	0.273527553326629	0.0114346812960805	0.01226471205424	0.0370629761742913	0.102763181739791	0.00175512661546781	0.00695026635021136	TRUE
SRR10080568	7239037	3168000	0.393174395986648	0.000322418575840958	0	0.000212873618410847	1.64386506105715e-05	0.0205068712868853	0.0457044217345484	0	8.28839526583439e-07	2.12735478489749e-05	1.98921486380025e-05	2.7627984219448e-07	0.00148514229171643	0	0.00726256821176629	0.325994880258244	0.0136764047483111	0.0143876872020408	0.0495817330399057	0.119692854173836	0.00150282420161687	0.0064362152037626	TRUE
SRR10080569	6857691	2681021	0.400688949093798	0.000123073495145815	0	0.000939091598032049	1.4144702641166e-05	0.0116607762000358	0.0365159351740987	0	0	1.18115558137571e-05	2.11441431233924e-05	0	0.000941278923182745	0	0.00436633846581889	0.413440763079001	0.00782304131230177	0.00948686664359768	0.0295901346386123	0.0783682146075115	0.00140965814878506	0.00459877821849949	TRUE
SRR10080570	6960133	2323177	0.544241755150369	0.000144393792474943	0	0.00121477563718969	8.62052492387717e-06	0.0138721487075031	0.0393762590456246	0	0	1.37928398782035e-05	1.19250594780301e-05	0	0.00165039949667628	0	0.00614485384115505	0.246836518784914	0.0108321205930979	0.0112611353834761	0.0360681326060867	0.0785768030582174	0.0047796500440437	0.00496671543489183	TRUE
SRR10080571	8616984	3133374	0.460147773281232	0.000413369689441224	0	0.000265406086398675	2.97087704932491e-05	0.021337512057583	0.0392354215813793	0	1.16049884739254e-07	3.37705164591231e-05	2.88964213000744e-05	0	0.00177788423420538	4.64199538957018e-07	0.00708322076494514	0.282617909003893	0.014191044105455	0.0139606850842476	0.0503308350114147	0.10162035812066	0.00165104171018537	0.00527458331128385	TRUE
SRR10080572	5e+06	1542865	0.6279488	0.0198928	0	0.0004272	4e-07	0.0494018	0.2103048	0	1e-06	0.0002828	1.36e-05	1.92e-05	0.001185	1.88e-05	0.0114954	0.0095938	0.004828	0.0097106	0.0280262	0.0248762	0.0012104	0.0007632	TRUE
SRR10080573	5e+06	2226894	0.4203774	0.0641092	2e-07	0.0002862	1.4e-06	0.0812842	0.298144	2e-07	7.8e-06	0.0003008	1.88e-05	3.84e-05	0.0012136	3.72e-05	0.0440322	0.0135036	0.0061638	0.0104732	0.0305394	0.0268644	0.0016252	0.0009788	TRUE
SRR10080574	7492286	2982797	0.454151910378221	0.00017604773763308	0	0.000216489333162135	6.27311877843425e-06	0.0177319712568367	0.040747643643075	0	1.06776489845689e-06	2.56263575629654e-05	1.98871212337596e-05	2.66941224614223e-07	0.00138609230880935	0	0.00631235913845254	0.305027731189119	0.0131046785987614	0.0127860842471844	0.0493334077209546	0.091543221921854	0.00199138153562211	0.00543785968661634	TRUE
SRR10080575	8817964	3863935	0.419723986171865	0.000171468152965923	0	0.000309028251873108	1.87118024069955e-05	0.0147578284511028	0.0848964681643064	0	5.67024315363501e-07	1.89386121331409e-05	1.74643489131958e-05	2.268097261454e-07	0.00119233873034637	0	0.00490271904035898	0.330970618614456	0.0106684490887012	0.0108593094732526	0.0386702644737493	0.0758689874442672	0.00266501428220846	0.00428761106305265	TRUE
SRR10080576	6358224	2707781	0.348245988187896	0.0001385607050019	0	0.000601740360201213	3.57017934567892e-05	0.0152902760267647	0.039570169279975	0	1.57276623157662e-07	1.05375337515633e-05	9.12204414314438e-06	1.57276623157662e-07	0.00195101651027079	3.14553246315323e-07	0.00547825933782767	0.442730234103108	0.00959340218274789	0.0112172833168507	0.0344259654897342	0.0807587150122424	0.00558347739872015	0.00435892161081459	TRUE
SRR10080577	7999899	3314799	0.411832199381517	0.000327379133161556	0	0.000289878659718079	9.25011678272438e-06	0.0226211605921525	0.039822252755941	0	3.75004734434772e-07	2.16252730190719e-05	2.21252793316516e-05	0	0.00143914316918251	0	0.00730684224888339	0.306500994575057	0.015353068832494	0.0148366873131773	0.0542608100427268	0.117752986631456	0.00134864202660559	0.00625457896405942	TRUE
SRR10080578	5e+06	2091535	0.5205006	0.0163536	0	0.0003794	1.6e-06	0.0728692	0.2750446	0	3.64e-05	0.0008448	1.52e-05	1.7e-05	0.0016882	1.72e-05	0.007451	0.0114414	0.0068252	0.0120398	0.036214	0.033311	0.0030366	0.0019132	TRUE
SRR10080580	6706932	3108164	0.363419071492003	0.000143135490265892	0	0.000415391120709141	2.17685224779378e-05	0.0154285148559729	0.0628900069361073	0	7.45497345134855e-07	8.76704877878589e-05	1.92338315044792e-05	1.49099469026971e-07	0.00115313529345459	0	0.00591343404107869	0.397612350922896	0.00881744439931701	0.0108551868425086	0.0299030913091112	0.0949141872915962	0.00238275861452002	0.00602272395187546	TRUE
SRR10080581	8835106	3152124	0.500369888035299	0.000388450347964133	0	0.000294054196972849	7.24382933266449e-06	0.0238398950731321	0.0335052007299064	0	5.65924166614413e-07	6.5534018493949e-05	2.84093931640435e-05	0	0.00196251182498546	0	0.0093040196688076	0.18552408992037	0.0171485209119166	0.0177562102820272	0.0625993621355533	0.137074416537843	0.00178107653716888	0.00835055063289563	TRUE
SRR10080582	6659365	2867246	0.415516494440536	0.000532483202227239	0	0.00103613482666891	0	0.0182596989352588	0.0922105936526981	0	1.2013157410654e-06	0.000118179436027309	2.35758214184085e-05	0	0.00194823380307282	0	0.0055362635926999	0.251589002855377	0.0105883969417505	0.013235946670591	0.0368503603571812	0.13891714900745	0.00283991041187861	0.0107963747294224	TRUE
SRR10080583	11366014	4097904	0.440633893289239	0.00105217185197907	0	0.000332306470852491	4.39907957178304e-06	0.034123044367181	0.018457394122513	0	0	5.53404210130306e-05	3.04416306367386e-05	0	0.0028515713600212	2.63944774306982e-07	0.0104259945483087	0.162476660683332	0.021473315095336	0.0243095776584474	0.0657491711694179	0.203910535390859	0.00254152423180193	0.0115723946847153	TRUE
SRR10080584	5667564	1738084	0.555412342939577	0.0898020736951537	3.88173825650668e-06	0.0102151471072934	2.11731177627637e-06	0.0800026254666026	0.172608902166786	0	2.47019707232243e-06	0.000224611490933318	2.75250530915928e-05	8.80448813634923e-05	0.00158868960279937	9.13972916759299e-05	0.00567051382216416	0.011867003178085	0.0061910196338321	0.0107809986795032	0.0271495831365998	0.0251665442154689	0.00207990593489549	0.00102460245706974	TRUE
SRR10080585	11539477	4243991	0.38532552211855	0.147624628048568	8.66590400934115e-08	0.000157459475849729	1.73318080186823e-07	0.0914291869553533	0.269920551858633	0	5.37286048579151e-06	0.000297587143680775	8.23260880887409e-06	1.14389932923303e-05	0.00102266333214235	4.51493598886674e-05	0.0260829845234754	0.00925024591669103	0.00582608726548006	0.00962755937725774	0.0281999782139173	0.0227299729441811	0.00162130398110764	0.000813815045517228	TRUE
SRR10080587	5282681	1892268	0.525869724104105	0.000131751283107952	0	0.000753783921459577	6.43612589895169e-06	0.0224420138183623	0.0346382830990552	0	9.46489102787013e-07	1.41973365418052e-05	3.14234382125288e-05	1.89297820557403e-07	0.0014856092957345	1.89297820557403e-07	0.00776972904477859	0.174957185565435	0.0159933942632538	0.016076306708658	0.0561955189041322	0.134203447075453	0.00182975273350785	0.00760011819755916	TRUE
SRR10080590	7734580	3113304	0.414443059610218	0.000297495145179182	0	0.000338997075471454	7.7573701480882e-06	0.022262230140486	0.0369460268042997	0	1.29289502468137e-07	2.41771369615415e-05	2.44357159664778e-05	0	0.00154203589593747	0	0.00573230867092977	0.294860612987389	0.0142845506801921	0.0153655402103282	0.0481220699766503	0.134617134996341	0.00246774873360932	0.00866368956038983	TRUE
SRR10080591	6139671	2170061	0.506303676532505	0.000800531494277136	0	0.000379336286911791	4.88625530586248e-07	0.0226100063016406	0.0440595269681388	0	0	6.07524409695568e-05	3.1597784311244e-05	0	0.00145284657760978	0	0.00739909353449069	0.166688247627601	0.014895423549568	0.0166251579278434	0.0499367148500302	0.151626691397634	0.00168803833299862	0.0154418697679403	TRUE
SRR10080592	7056454	3135680	0.399232532373909	0.000627085502151647	0	0.00125828071719875	1.07702820708532e-05	0.0204555999373056	0.0589081995007691	0	1.84228509106699e-06	0.000145257093718743	6.91565480338992e-05	0	0.00344634854843523	1.41714237774384e-07	0.0147667652903285	0.315899033707298	0.0101892536959782	0.0135222308541939	0.040857348464257	0.104145226483443	0.00615890077367471	0.0103060262279043	TRUE
SRR10080593	8238523	3414840	0.405907709428013	0.000163257418835876	0	0.000473143062172673	1.29877649185418e-05	0.0155980629052076	0.0490709317677453	0	3.6414294164136e-07	1.66291943349554e-05	2.01492427708219e-05	2.4276196109424e-07	0.00121623742508214	1.2138098054712e-07	0.00511475175829454	0.364565590215625	0.0100904009128821	0.0113028755275673	0.0349052858139742	0.0933308069905249	0.00188140519848036	0.00632904708768793	TRUE
SRR10080594	5e+06	2051673	0.3899194	0.0844108	0	0.0001468	2.4e-06	0.0615508	0.347104	6e-07	1.1e-05	0.0002852	1.86e-05	3.62e-05	0.001177	4.98e-05	0.0284058	0.0195712	0.004893	0.0091786	0.0266526	0.023961	0.0017518	0.0008734	TRUE
SRR10080595	6357381	2742785	0.39383529160829	0.000163274782492979	0	0.000470948650080906	1.79319125281307e-05	0.0130860491136208	0.059063000943313	0	3.14594956633872e-07	1.02243360906008e-05	1.52578553967428e-05	0	0.00115865322528255	0	0.0051426837560939	0.397230400380282	0.00911727643820624	0.00986129351064534	0.0314113626350222	0.0725992354398769	0.00273084152106032	0.00408595929676073	TRUE
SRR10080596	5e+06	2222461	0.3963706	0.075507	0	0.000198	2e-06	0.0675174	0.3413192	4e-07	1.16e-05	0.0003502	1.26e-05	2.5e-05	0.001031	2.5e-05	0.0325908	0.0199544	0.0046414	0.0075804	0.0270082	0.0232142	0.0016788	0.0009618	TRUE
SRR10080597	5923851	2538374	0.435364258824201	0.000323438249881707	0	0.000621048706322965	0	0.0198004642588073	0.0830728186782551	0	8.4404553726959e-07	1.97506655721084e-05	2.49837479031799e-05	0	0.00112578793761018	0	0.00587894597619015	0.239314088082229	0.0133065467041625	0.014297456164917	0.043949619934735	0.132127901258826	0.00168792226543173	0.00908412449941769	TRUE
SRR10080598	6098209	2682392	0.401322257075807	0.000144960594167894	0	0.000317142295385416	6.72328547611274e-06	0.0176638747540466	0.0506945563853256	0	1.63982572588116e-07	3.13206713643301e-05	1.72181701217521e-05	0	0.00127578441473554	1.63982572588116e-07	0.00562804587379672	0.343096473079227	0.0126483037888665	0.013805856768766	0.0419470700331852	0.103435451293978	0.00155209504954651	0.00641253850105826	TRUE
SRR10080599	5e+06	1494475	0.5316126	0.0811138	4e-07	0.0189938	4.2e-06	0.0775074	0.2022302	0	4.2e-06	0.0002888	1.98e-05	2.9e-05	0.0013946	5.56e-05	0.0091538	0.014358	0.004629	0.0085554	0.0238658	0.0234132	0.0018678	0.0009026	TRUE
SRR10080600	6479695	2201298	0.501272204941745	0.000198929116262417	0	0.000189669421168743	5.71014530776526e-06	0.0238143924984123	0.0279289380132861	0	4.6298475468367e-07	2.76247570294589e-05	2.50011767529182e-05	1.54328251561223e-07	0.00158742039555874	4.6298475468367e-07	0.00900644243286142	0.192663234920779	0.0192814630935561	0.0187087509520124	0.0612033436758983	0.134734891071262	0.00201845920216924	0.00733244388817684	TRUE
